,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
729,2017-06-17,1756.4944781417755,-835.8515974478134,4616.97744060819,1756.4944781417755,1756.4944781417755,35.92396738634336,35.92396738634336,35.92396738634336,370.86576718501595,370.86576718501595,370.86576718501595,-334.9417997986726,-334.9417997986726,-334.9417997986726,0.0,0.0,0.0,1792.4184455281188
730,2017-06-18,1757.337313216473,-1230.2494355280153,4113.9465725106365,1757.337313216473,1757.337313216473,-216.3023581843207,-216.3023581843207,-216.3023581843207,130.75307708937856,130.75307708937856,130.75307708937856,-347.0554352736993,-347.0554352736993,-347.0554352736993,0.0,0.0,0.0,1541.0349550321523
731,2017-06-19,1758.1801482911703,-1206.310233154,4182.614558504908,1758.1801482911703,1758.1801482911703,-350.50186966411616,-350.50186966411616,-350.50186966411616,7.145490953573081,7.145490953573081,7.145490953573081,-357.64736061768923,-357.64736061768923,-357.64736061768923,0.0,0.0,0.0,1407.6782786270542
732,2017-06-20,1759.022983365868,-971.4763309244299,4428.287146033245,1759.022983365868,1759.022983365868,-19.359620612960605,-19.359620612960605,-19.359620612960605,347.3564265889585,347.3564265889585,347.3564265889585,-366.71604720191914,-366.71604720191914,-366.71604720191914,0.0,0.0,0.0,1739.6633627529075
733,2017-06-21,1759.8658184405654,-1437.6239932214612,3960.871373186622,1759.8658184405654,1759.8658184405654,-477.1347051411304,-477.1347051411304,-477.1347051411304,-102.82952464587558,-102.82952464587558,-102.82952464587558,-374.3051804952548,-374.3051804952548,-374.3051804952548,0.0,0.0,0.0,1282.731113299435
734,2017-06-23,1761.5514885899602,-1400.8783042829848,3888.2667317838427,1761.5514885899602,1761.5514885899602,-454.46271943264844,-454.46271943264844,-454.46271943264844,-69.04843345109306,-69.04843345109306,-69.04843345109306,-385.4142859815554,-385.4142859815554,-385.4142859815554,0.0,0.0,0.0,1307.0887691573116
735,2017-06-24,1762.3943236646573,-1139.9798625074911,4274.728134355215,1762.3943236646573,1762.3943236646573,-18.331735537815785,-18.331735537815785,-18.331735537815785,370.8657671850129,370.8657671850129,370.8657671850129,-389.1975027228287,-389.1975027228287,-389.1975027228287,0.0,0.0,0.0,1744.0625881268415
736,2017-06-25,1763.2371587393552,-940.1028073546395,4248.1541898030155,1763.2371587393552,1763.2371587393552,-261.26047912455357,-261.26047912455357,-261.26047912455357,130.7530770892095,130.7530770892095,130.7530770892095,-392.0135562137631,-392.0135562137631,-392.0135562137631,0.0,0.0,0.0,1501.9766796148017
737,2017-06-26,1764.0799938140522,-1256.3738931822359,4137.924699112225,1764.0799938140522,1764.0799938140522,-386.8947263075063,-386.8947263075063,-386.8947263075063,7.145490953870427,7.145490953870427,7.145490953870427,-394.0402172613767,-394.0402172613767,-394.0402172613767,0.0,0.0,0.0,1377.1852675065459
738,2017-06-27,1764.9228288887496,-997.2303095093138,4215.316920044504,1764.9228288887496,1764.9228288887496,-48.10376592127683,-48.10376592127683,-48.10376592127683,347.3564265891802,347.3564265891802,347.3564265891802,-395.46019251045703,-395.46019251045703,-395.46019251045703,0.0,0.0,0.0,1716.8190629674727
739,2017-06-28,1765.765663963447,-1563.9521040881066,3824.902637751838,1765.765663963447,1765.765663963447,-499.28337596142825,-499.28337596142825,-499.28337596142825,-102.82952464638733,-102.82952464638733,-102.82952464638733,-396.4538513150409,-396.4538513150409,-396.4538513150409,0.0,0.0,0.0,1266.4822880020188
740,2017-06-29,1766.6084990381446,-2056.6986689049995,3322.2104852739376,1766.6084990381446,1766.6084990381446,-1081.4352511904995,-1081.4352511904995,-1081.4352511904995,-684.2428037189211,-684.2428037189211,-684.2428037189211,-397.1924474715784,-397.1924474715784,-397.1924474715784,0.0,0.0,0.0,685.1732478476451
741,2017-06-30,1767.451334112842,-1540.5921502669646,3993.631697090773,1767.451334112842,1767.451334112842,-466.8804789177455,-466.8804789177455,-466.8804789177455,-69.04843345044507,-69.04843345044507,-69.04843345044507,-397.8320454673004,-397.8320454673004,-397.8320454673004,0.0,0.0,0.0,1300.5708551950966
742,2017-07-01,1768.2941691875394,-917.3754245300547,4476.125221291433,1768.2941691875394,1768.2941691875394,-27.642564076488327,-27.642564076488327,-27.642564076488327,370.8657671850721,370.8657671850721,370.8657671850721,-398.50833126156044,-398.50833126156044,-398.50833126156044,0.0,0.0,0.0,1740.6516051110511
743,2017-07-02,1769.1370042622368,-1204.6622152575387,4304.895413786449,1769.1370042622368,1769.1370042622368,-268.57937573749825,-268.57937573749825,-268.57937573749825,130.753077089875,130.753077089875,130.753077089875,-399.33245282737323,-399.33245282737323,-399.33245282737323,0.0,0.0,0.0,1500.5576285247384
744,2017-07-03,1769.9798393369342,-1472.8231241715928,4224.608412409287,1769.9798393369342,1769.9798393369342,-393.24250599061793,-393.24250599061793,-393.24250599061793,7.145490953243928,7.145490953243928,7.145490953243928,-400.3879969438618,-400.3879969438618,-400.3879969438618,0.0,0.0,0.0,1376.7373333463163
745,2017-07-04,1770.8226744116319,-1238.0660896797244,4135.3877366939105,1770.8226744116319,1770.8226744116319,-54.372740745640286,-54.372740745640286,-54.372740745640286,347.35642658912485,347.35642658912485,347.35642658912485,-401.7291673347651,-401.7291673347651,-401.7291673347651,0.0,0.0,0.0,1716.4499336659915
746,2017-07-07,1773.351179635724,-1520.4777312568112,4089.196506804123,1773.351179635724,1773.351179635724,-476.6119652651146,-476.6119652651146,-476.6119652651146,-69.04843345310103,-69.04843345310103,-69.04843345310103,-407.56353181201354,-407.56353181201354,-407.56353181201354,0.0,0.0,0.0,1296.7392143706095
747,2017-07-08,1774.21741748103,-1123.8417698203207,4543.137948946315,1774.21741748103,1774.21741748103,-39.13969216499661,-39.13969216499661,-39.13969216499661,370.8657671850113,370.8657671850113,370.8657671850113,-410.00545935000787,-410.00545935000787,-410.00545935000787,0.0,0.0,0.0,1735.0777253160334
748,2017-07-09,1775.0836553263366,-1261.0184072991663,4335.480964579969,1775.0836553263366,1775.0836553263366,-281.82985195811517,-281.82985195811517,-281.82985195811517,130.75307708953244,130.75307708953244,130.75307708953244,-412.5829290476476,-412.5829290476476,-412.5829290476476,0.0,0.0,0.0,1493.2538033682215
749,2017-07-10,1775.9498931716425,-1301.5929109496876,4327.858112384866,1775.9498931716425,1775.9498931716425,-408.0550022247436,-408.0550022247436,-408.0550022247436,7.145490953822849,7.145490953822849,7.145490953822849,-415.2004931785665,-415.2004931785665,-415.2004931785665,0.0,0.0,0.0,1367.894890946899
750,2017-07-12,1777.682368862255,-1735.5116273259,3893.6136550736524,1777.682368862255,1777.682368862255,-522.9505525104588,-522.9505525104588,-522.9505525104588,-102.82952464741078,-102.82952464741078,-102.82952464741078,-420.1210278630479,-420.1210278630479,-420.1210278630479,0.0,0.0,0.0,1254.7318163517962
751,2017-07-14,1779.4148445528674,-1367.990331079848,4061.8978278089758,1779.4148445528674,1779.4148445528674,-492.9153636654457,-492.9153636654457,-492.9153636654457,-69.04843345257056,-69.04843345257056,-69.04843345257056,-423.86693021287516,-423.86693021287516,-423.86693021287516,0.0,0.0,0.0,1286.4994808874217
752,2017-07-15,1780.2810823981738,-1013.7985310451697,4483.176635523867,1780.2810823981738,1780.2810823981738,-54.167379963737375,-54.167379963737375,-54.167379963737375,370.8657671850394,370.8657671850394,370.8657671850394,-425.0331471487767,-425.0331471487767,-425.0331471487767,0.0,0.0,0.0,1726.1137024344364
753,2017-07-16,1781.14732024348,-1350.3689167966954,4309.619604751359,1781.14732024348,1781.14732024348,-294.85622431268774,-294.85622431268774,-294.85622431268774,130.7530770893634,130.7530770893634,130.7530770893634,-425.60930140205113,-425.60930140205113,-425.60930140205113,0.0,0.0,0.0,1486.2910959307922
754,2017-07-17,1782.0135580887863,-1446.6059380033569,4173.628739367664,1782.0135580887863,1782.0135580887863,-418.3826911867157,-418.3826911867157,-418.3826911867157,7.145490953196292,7.145490953196292,7.145490953196292,-425.52818213991196,-425.52818213991196,-425.52818213991196,0.0,0.0,0.0,1363.6308669020707
755,2017-07-18,1782.8797959340925,-1089.8411942767882,4257.302813946046,1782.8797959340925,1782.8797959340925,-77.38768693379451,-77.38768693379451,-77.38768693379451,347.35642658895733,347.35642658895733,347.35642658895733,-424.74411352275183,-424.74411352275183,-424.74411352275183,0.0,0.0,0.0,1705.492109000298
756,2017-07-19,1783.7460337793987,-1590.448582313359,3966.1933041244647,1783.7460337793987,1783.7460337793987,-526.0646912442278,-526.0646912442278,-526.0646912442278,-102.82952464663282,-102.82952464663282,-102.82952464663282,-423.23516659759497,-423.23516659759497,-423.23516659759497,0.0,0.0,0.0,1257.6813425351709
757,2017-07-20,1784.6122716247046,-1880.128129967308,3682.1381180465114,1784.6122716247046,1784.6122716247046,-1105.2471310228013,-1105.2471310228013,-1105.2471310228013,-684.2428037186035,-684.2428037186035,-684.2428037186035,-421.0043273041978,-421.0043273041978,-421.0043273041978,0.0,0.0,0.0,679.3651406019032
758,2017-07-21,1785.4785094700112,-1704.1571288626403,3987.1375376781784,1785.4785094700112,1785.4785094700112,-487.12799764455866,-487.12799764455866,-487.12799764455866,-69.04843345192255,-69.04843345192255,-69.04843345192255,-418.0795641926361,-418.0795641926361,-418.0795641926361,0.0,0.0,0.0,1298.3505118254525
759,2017-07-22,1786.3447473153171,-1173.229414707558,4613.306643416008,1786.3447473153171,1786.3447473153171,-43.64701099023187,-43.64701099023187,-43.64701099023187,370.86576718506745,370.86576718506745,370.86576718506745,-414.51277817529933,-414.51277817529933,-414.51277817529933,0.0,0.0,0.0,1742.6977363250853
760,2017-07-23,1787.2109851606233,-1334.2788103271494,4240.187818863369,1787.2109851606233,1787.2109851606233,-279.6245788844097,-279.6245788844097,-279.6245788844097,130.7530770888473,130.7530770888473,130.7530770888473,-410.377655973257,-410.377655973257,-410.377655973257,0.0,0.0,0.0,1507.5864062762137
761,2017-07-24,1788.0772230059297,-1336.4990384648693,4237.335811664518,1788.0772230059297,1788.0772230059297,-398.62099665911364,-398.62099665911364,-398.62099665911364,7.145490953132865,7.145490953132865,7.145490953132865,-405.7664876122465,-405.7664876122465,-405.7664876122465,0.0,0.0,0.0,1389.456226346816
762,2017-07-25,1788.9434608512358,-1198.496254634247,4354.78313327044,1788.9434608512358,1788.9434608512358,-53.429618545955364,-53.429618545955364,-53.429618545955364,347.35642658923575,347.35642658923575,347.35642658923575,-400.7860451351911,-400.7860451351911,-400.7860451351911,0.0,0.0,0.0,1735.5138423052804
763,2017-07-28,1791.5421743871545,-1382.2424174521798,4196.396741520846,1791.5421743871545,1791.5421743871545,-453.85459964791454,-453.85459964791454,-453.85459964791454,-69.04843345139204,-69.04843345139204,-69.04843345139204,-384.80616619652255,-384.80616619652255,-384.80616619652255,0.0,0.0,0.0,1337.68757473924
764,2017-07-29,1792.408412232461,-724.9345128130471,4485.348396445499,1792.408412232461,1792.408412232461,-8.655423644908488,-8.655423644908488,-8.655423644908488,370.86576718503767,370.86576718503767,370.86576718503767,-379.5211908299462,-379.5211908299462,-379.5211908299462,0.0,0.0,0.0,1783.7529885875524
765,2017-07-30,1793.274650077767,-1142.345445420702,4003.8565652216093,1793.274650077767,1793.274650077767,-243.67379466101661,-243.67379466101661,-243.67379466101661,130.7530770895128,130.7530770895128,130.7530770895128,-374.4268717505294,-374.4268717505294,-374.4268717505294,0.0,0.0,0.0,1549.6008554167504
766,2017-07-31,1794.1408879230735,-1260.754807871625,4188.988727975917,1794.1408879230735,1794.1408879230735,-362.452046521535,-362.452046521535,-362.452046521535,7.145490953148696,7.145490953148696,7.145490953148696,-369.59753747468375,-369.59753747468375,-369.59753747468375,0.0,0.0,0.0,1431.6888414015384
767,2017-08-01,1795.0071257683796,-1172.818004107641,4759.234721390584,1795.0071257683796,1795.0071257683796,-17.724476788215593,-17.724476788215593,-17.724476788215593,347.3564265891804,347.3564265891804,347.3564265891804,-365.080903377396,-365.080903377396,-365.080903377396,0.0,0.0,0.0,1777.2826489801641
768,2017-08-02,1795.8733636136858,-1246.6452615119065,4041.4370139633825,1795.8733636136858,1795.8733636136858,-463.7224510694492,-463.7224510694492,-463.7224510694492,-102.82952464765626,-102.82952464765626,-102.82952464765626,-360.892926421793,-360.892926421793,-360.892926421793,0.0,0.0,0.0,1332.1509125442367
769,2017-08-03,1796.7396014589922,-2073.0159196794516,3478.5841673466516,1796.7396014589922,1796.7396014589922,-1041.2562731166138,-1041.2562731166138,-1041.2562731166138,-684.242803718927,-684.242803718927,-684.242803718927,-357.0134693976867,-357.0134693976867,-357.0134693976867,0.0,0.0,0.0,755.4833283423784
770,2017-08-04,1797.6058393042983,-1402.7475294826997,4138.153707057219,1797.6058393042983,1797.6058393042983,-422.4313837314673,-422.4313837314673,-422.4313837314673,-69.04843345233729,-69.04843345233729,-69.04843345233729,-353.38295027913,-353.38295027913,-353.38295027913,0.0,0.0,0.0,1375.174455572831
771,2017-08-05,1798.4720771496047,-834.9152325291644,4467.555370642221,1798.4720771496047,1798.4720771496047,20.965641837563645,20.965641837563645,20.965641837563645,370.86576718503466,370.86576718503466,370.86576718503466,-349.900125347471,-349.900125347471,-349.900125347471,0.0,0.0,0.0,1819.4377189871684
772,2017-08-06,1799.3383149949104,-965.96260607147,4366.842100063302,1799.3383149949104,1799.3383149949104,-215.66804586482957,-215.66804586482957,-215.66804586482957,130.75307708917023,130.75307708917023,130.75307708917023,-346.42112295399977,-346.42112295399977,-346.42112295399977,0.0,0.0,0.0,1583.670269130081
773,2017-08-07,1800.204552840217,-1051.9737828608747,4170.172315873471,1800.204552840217,1800.204552840217,-335.6143182093327,-335.6143182093327,-335.6143182093327,7.145490953164445,7.145490953164445,7.145490953164445,-342.75980916249705,-342.75980916249705,-342.75980916249705,0.0,0.0,0.0,1464.5902346308844
774,2017-08-08,1801.070790685523,-1069.611780611193,4532.452738216207,1801.070790685523,1801.070790685523,8.66689851313503,8.66689851313503,8.66689851313503,347.3564265894588,347.3564265894588,347.3564265894588,-338.68952807632377,-338.68952807632377,-338.68952807632377,0.0,0.0,0.0,1809.737689198658
775,2017-08-09,1801.9370285308294,-1270.9707212106525,4464.102731269929,1801.9370285308294,1801.9370285308294,-436.7757442099822,-436.7757442099822,-436.7757442099822,-102.8295246465582,-102.8295246465582,-102.8295246465582,-333.94621956342394,-333.94621956342394,-333.94621956342394,0.0,0.0,0.0,1365.1612843208472
776,2017-08-11,1803.6695042214417,-1261.0650596223861,4012.4543353241465,1803.6695042214417,1803.6695042214417,-390.27369745210746,-390.27369745210746,-390.27369745210746,-69.04843345180677,-69.04843345180677,-69.04843345180677,-321.2252640003007,-321.2252640003007,-321.2252640003007,0.0,0.0,0.0,1413.3958067693343
777,2017-08-12,1804.535742066748,-946.8947266163303,4687.6534474388245,1804.535742066748,1804.535742066748,58.286982722622646,58.286982722622646,58.286982722622646,370.8657671850627,370.8657671850627,370.8657671850627,-312.57878446244,-312.57878446244,-312.57878446244,0.0,0.0,0.0,1862.8227247893708
778,2017-08-13,1805.4019799120542,-941.3603207638711,4381.512978201615,1805.4019799120542,1805.4019799120542,-171.18326157316312,-171.18326157316312,-171.18326157316312,130.7530770888277,130.7530770888277,130.7530770888277,-301.9363386619908,-301.9363386619908,-301.9363386619908,0.0,0.0,0.0,1634.218718338891
779,2017-08-14,1806.2682177573606,-1394.8006361865935,4218.910470247651,1806.2682177573606,1806.2682177573606,-281.7915095112865,-281.7915095112865,-281.7915095112865,7.145490953101066,7.145490953101066,7.145490953101066,-288.93700046438755,-288.93700046438755,-288.93700046438755,0.0,0.0,0.0,1524.4767082460742
780,2017-08-15,1807.1344556026668,-946.4706841024253,4750.491561679621,1807.1344556026668,1807.1344556026668,74.13112855654374,74.13112855654374,74.13112855654374,347.3564265890129,347.3564265890129,347.3564265890129,-273.22529803246914,-273.22529803246914,-273.22529803246914,0.0,0.0,0.0,1881.2655841592104
781,2017-08-16,1808.000693447973,-1181.4433948462286,4309.367553465433,1808.000693447973,1808.000693447973,-357.29039795525904,-357.29039795525904,-357.29039795525904,-102.82952464738996,-102.82952464738996,-102.82952464738996,-254.4608733078691,-254.4608733078691,-254.4608733078691,0.0,0.0,0.0,1450.7102954927138
782,2017-08-17,1808.8669312932793,-1844.7386971061978,3741.612097941226,1808.8669312932793,1808.8669312932793,-916.5710812434655,-916.5710812434655,-916.5710812434655,-684.2428037188117,-684.2428037188117,-684.2428037188117,-232.3282775246538,-232.3282775246538,-232.3282775246538,0.0,0.0,0.0,892.2958500498138
783,2017-08-18,1809.7331691385853,-1322.0432850303082,4249.563517747431,1809.7331691385853,1809.7331691385853,-275.5950863301874,-275.5950863301874,-275.5950863301874,-69.04843345127632,-69.04843345127632,-69.04843345127632,-206.54665287891112,-206.54665287891112,-206.54665287891112,0.0,0.0,0.0,1534.138082808398
784,2017-08-19,1810.5994069838914,-731.7547176564875,4692.959243794312,1810.5994069838914,1810.5994069838914,193.98671753108692,193.98671753108692,193.98671753108692,370.86576718505967,370.86576718505967,370.86576718505967,-176.87904965397277,-176.87904965397277,-176.87904965397277,0.0,0.0,0.0,2004.5861245149783
785,2017-08-20,1811.4656448291976,-739.7848458439921,4543.964358604359,1811.4656448291976,1811.4656448291976,-12.388056974098395,-12.388056974098395,-12.388056974098395,130.75307709015422,130.75307709015422,130.75307709015422,-143.14113406425264,-143.14113406425264,-143.14113406425264,0.0,0.0,0.0,1799.0775878550992
786,2017-08-21,1812.331882674504,-1030.6946253108483,4379.760200252169,1812.331882674504,1812.331882674504,-98.06356367864947,-98.06356367864947,-98.06356367864947,7.145490953116852,7.145490953116852,7.145490953116852,-105.20905463176632,-105.20905463176632,-105.20905463176632,0.0,0.0,0.0,1714.2683189958545
787,2017-08-22,1813.2491097852508,-590.5212556633367,4890.314280609972,1813.2491097852508,1813.2491097852508,284.33017292296023,284.33017292296023,284.33017292296023,347.35642658929135,347.35642658929135,347.35642658929135,-63.02625366633107,-63.02625366633107,-63.02625366633107,0.0,0.0,0.0,2097.579282708211
788,2017-08-23,1814.1663368959971,-1017.444745473271,4215.62712213561,1814.1663368959971,1814.1663368959971,-119.43855946098739,-119.43855946098739,-119.43855946098739,-102.82952464790172,-102.82952464790172,-102.82952464790172,-16.609034813085668,-16.609034813085668,-16.609034813085668,0.0,0.0,0.0,1694.7277774350098
789,2017-08-26,1816.918018228237,-454.2575343146486,5169.070185765154,1816.918018228237,1816.918018228237,517.5822967783222,517.5822967783222,517.5822967783222,370.8657671850611,370.8657671850611,370.8657671850611,146.71652959326104,146.71652959326104,146.71652959326104,0.0,0.0,0.0,2334.5003150065595
790,2017-08-27,1817.8352453389837,-611.1128662832378,4958.638806117262,1817.8352453389837,1817.8352453389837,339.09121477419234,339.09121477419234,339.09121477419234,130.75307708981165,130.75307708981165,130.75307708981165,208.33813768438068,208.33813768438068,208.33813768438068,0.0,0.0,0.0,2156.926460113176
791,2017-08-28,1818.7524724497302,-765.168625052563,5065.4529077753705,1818.7524724497302,1818.7524724497302,280.07463929282216,280.07463929282216,280.07463929282216,7.1454909534142015,7.1454909534142015,7.1454909534142015,272.92914833940796,272.92914833940796,272.92914833940796,0.0,0.0,0.0,2098.8271117425525
792,2017-08-29,1819.6696995604766,-379.2254472191428,5250.303895714837,1819.6696995604766,1819.6696995604766,687.3609438542109,687.3609438542109,687.3609438542109,347.3564265895699,347.3564265895699,347.3564265895699,340.0045172646411,340.0045172646411,340.0045172646411,0.0,0.0,0.0,2507.0306434146873
793,2017-08-30,1820.5869266712234,-651.1703962073358,4807.534898189331,1820.5869266712234,1820.5869266712234,306.18156780557047,306.18156780557047,306.18156780557047,-102.82952464873343,-102.82952464873343,-102.82952464873343,409.0110924543038,409.0110924543038,409.0110924543038,0.0,0.0,0.0,2126.768494476794
794,2017-08-31,1821.50415378197,-1237.4536968181553,4300.955466432619,1821.50415378197,1821.50415378197,-204.90812730758023,-204.90812730758023,-204.90812730758023,-684.2428037186731,-684.2428037186731,-684.2428037186731,479.3346764110929,479.3346764110929,479.3346764110929,0.0,0.0,0.0,1616.5960264743899
795,2017-09-01,1822.4213808927168,-236.06211989375993,5041.221024558021,1822.4213808927168,1822.4213808927168,481.260001301306,481.260001301306,481.260001301306,-69.04843345169108,-69.04843345169108,-69.04843345169108,550.3084347529971,550.3084347529971,550.3084347529971,0.0,0.0,0.0,2303.6813821940227
796,2017-09-02,1823.3386080034632,246.92623499739608,5544.543267426473,1823.3386080034632,1823.3386080034632,992.0882518379866,992.0882518379866,992.0882518379866,370.8657671850581,370.8657671850581,370.8657671850581,621.2224846529288,621.2224846529288,621.2224846529288,0.0,0.0,0.0,2815.4268598414496
797,2017-09-03,1824.2558351142095,-230.51630335493923,5259.018530669957,1824.2558351142095,1824.2558351142095,822.0875485601566,822.0875485601566,822.0875485601566,130.75307708946912,130.75307708946912,130.75307708946912,691.3344714706875,691.3344714706875,691.3344714706875,0.0,0.0,0.0,2646.343383674366
798,2017-09-04,1825.1730622249563,15.218710285358236,5347.489551406036,1825.1730622249563,1825.1730622249563,767.0264129071227,767.0264129071227,767.0264129071227,7.145490953430032,7.145490953430032,7.145490953430032,759.8809219536926,759.8809219536926,759.8809219536926,0.0,0.0,0.0,2592.199475132079
799,2017-09-05,1826.0902893357031,310.14571669343627,5814.553666062742,1826.0902893357031,1826.0902893357031,1173.4455744684078,1173.4455744684078,1173.4455744684078,347.35642658912377,347.35642658912377,347.35642658912377,826.089147879284,826.089147879284,826.089147879284,0.0,0.0,0.0,2999.5358638041107
800,2017-09-06,1827.00751644645,-303.7182072277617,5465.384485920402,1827.00751644645,1827.00751644645,786.3599405949749,786.3599405949749,786.3599405949749,-102.82952464538562,-102.82952464538562,-102.82952464538562,889.1894652403605,889.1894652403605,889.1894652403605,0.0,0.0,0.0,2613.367457041425
801,2017-09-08,1828.841970667943,150.2471789125831,5493.773985125195,1828.841970667943,1828.841970667943,934.0278492404029,934.0278492404029,934.0278492404029,-69.04843345104307,-69.04843345104307,-69.04843345104307,1003.076282691446,1003.076282691446,1003.076282691446,0.0,0.0,0.0,2762.869819908346
802,2017-09-09,1829.7591977786894,731.5466984149431,5931.233406646388,1829.7591977786894,1829.7591977786894,1423.313859407302,1423.313859407302,1423.313859407302,370.865767185055,370.865767185055,370.865767185055,1052.448092222247,1052.448092222247,1052.448092222247,0.0,0.0,0.0,3253.0730571859913
803,2017-09-10,1830.6764248894362,236.0332271065065,5706.367630771652,1830.6764248894362,1830.6764248894362,1226.6585994475422,1226.6585994475422,1226.6585994475422,130.75307709013458,130.75307709013458,130.75307709013458,1095.9055223574076,1095.9055223574076,1095.9055223574076,0.0,0.0,0.0,3057.3350243369787
804,2017-09-11,1831.593652000183,43.26484877706437,5570.660154045505,1831.593652000183,1831.593652000183,1140.0173778580656,1140.0173778580656,1140.0173778580656,7.145490953085007,7.145490953085007,7.145490953085007,1132.8718869049808,1132.8718869049808,1132.8718869049808,0.0,0.0,0.0,2971.611029858249
805,2017-09-12,1832.5108791109294,602.8423469530742,6187.555734410134,1832.5108791109294,1832.5108791109294,1510.197027639613,1510.197027639613,1510.197027639613,347.35642658940225,347.35642658940225,347.35642658940225,1162.8406010502108,1162.8406010502108,1162.8406010502108,0.0,0.0,0.0,3342.7079067505424
806,2017-09-13,1833.4281062216758,171.9291233568002,5671.31553201851,1833.4281062216758,1833.4281062216758,1082.5539261467422,1082.5539261467422,1082.5539261467422,-102.82952464621737,-102.82952464621737,-102.82952464621737,1185.3834507929596,1185.3834507929596,1185.3834507929596,0.0,0.0,0.0,2915.982032368418
807,2017-09-14,1834.3453333324226,-320.96522981885164,4950.037826177531,1834.3453333324226,1834.3453333324226,515.9148141300064,515.9148141300064,515.9148141300064,-684.2428037188005,-684.2428037188005,-684.2428037188005,1200.157617848807,1200.157617848807,1200.157617848807,0.0,0.0,0.0,2350.260147462429
808,2017-09-15,1835.2625604431694,315.39132235339184,5694.3572148866215,1835.2625604431694,1835.2625604431694,1137.8629312019364,1137.8629312019364,1137.8629312019364,-69.04843345051256,-69.04843345051256,-69.04843345051256,1206.911364652449,1206.911364652449,1206.911364652449,0.0,0.0,0.0,2973.1254916451057
809,2017-09-16,1836.1797875539162,643.8293552224497,6221.571071880511,1836.1797875539162,1836.1797875539162,1576.3540803154679,1576.3540803154679,1576.3540803154679,370.86576718499856,370.86576718499856,370.86576718499856,1205.4883131304694,1205.4883131304694,1205.4883131304694,0.0,0.0,0.0,3412.5338678693843
810,2017-09-17,1837.0970146646625,358.99780490301924,5930.032695841158,1837.0970146646625,1837.0970146646625,1326.5833569196286,1326.5833569196286,1326.5833569196286,130.75307708961859,130.75307708961859,130.75307708961859,1195.83027983001,1195.83027983001,1195.83027983001,0.0,0.0,0.0,3163.680371584291
811,2017-09-18,1838.014241775409,287.19030026789846,5605.098574830958,1838.014241775409,1838.014241775409,1185.1241489901638,1185.1241489901638,1185.1241489901638,7.145490953382353,7.145490953382353,7.145490953382353,1177.9786580367816,1177.9786580367816,1177.9786580367816,0.0,0.0,0.0,3023.1383907655727
812,2017-09-19,1838.9314688861557,758.8149156568505,6070.527705783641,1838.9314688861557,1838.9314688861557,1499.4307906005597,1499.4307906005597,1499.4307906005597,347.3564265893469,347.3564265893469,347.3564265893469,1152.074364011213,1152.074364011213,1152.074364011213,0.0,0.0,0.0,3338.3622594867156
813,2017-09-20,1839.8486959969025,189.59625518456883,5763.757561319554,1839.8486959969025,1839.8486959969025,1015.5268641632392,1015.5268641632392,1015.5268641632392,-102.8295246467291,-102.8295246467291,-102.8295246467291,1118.3563888099684,1118.3563888099684,1118.3563888099684,0.0,0.0,0.0,2855.3755601601415
814,2017-09-22,1841.6831502183957,121.23844747583846,5511.1739110494,1841.6831502183957,1841.6831502183957,959.8593736182643,959.8593736182643,959.8593736182643,-69.0484334515753,-69.0484334515753,-69.0484334515753,1028.9078070698397,1028.9078070698397,1028.9078070698397,0.0,0.0,0.0,2801.5425238366597
815,2017-09-23,1842.600377329142,643.9361491290339,5996.497268754322,1842.600377329142,1842.600377329142,1344.9801590142615,1344.9801590142615,1344.9801590142615,370.8657671849956,370.8657671849956,370.8657671849956,974.1143918292657,974.1143918292657,974.1143918292657,0.0,0.0,0.0,3187.5805363434038
816,2017-09-24,1843.5176044398886,200.31291939552207,5538.958637741278,1843.5176044398886,1843.5176044398886,1044.1233499603406,1044.1233499603406,1044.1233499603406,130.7530770894495,130.7530770894495,130.7530770894495,913.3702728708912,913.3702728708912,913.3702728708912,0.0,0.0,0.0,2887.640954400229
817,2017-09-25,1844.4348315506354,-115.06494167578303,5507.593142515017,1844.4348315506354,1844.4348315506354,854.4851529497614,854.4851529497614,854.4851529497614,7.145490953679746,7.145490953679746,7.145490953679746,847.3396619960816,847.3396619960816,847.3396619960816,0.0,0.0,0.0,2698.919984500397
818,2017-09-26,1845.3520586613822,94.438121252181,5665.861252025857,1845.3520586613822,1845.3520586613822,1124.1079581740944,1124.1079581740944,1124.1079581740944,347.35642658962536,347.35642658962536,347.35642658962536,776.751531584469,776.751531584469,776.751531584469,0.0,0.0,0.0,2969.4600168354764
819,2017-09-27,1846.2692857721286,-342.42158554348765,4943.688716046926,1846.2692857721286,1846.2692857721286,599.5614615681878,599.5614615681878,599.5614615681878,-102.82952464595107,-102.82952464595107,-102.82952464595107,702.3909862141389,702.3909862141389,702.3909862141389,0.0,0.0,0.0,2445.8307473403165
820,2017-09-28,1847.1865128828754,-829.3566283434294,4696.16450490763,1847.1865128828754,1847.1865128828754,-59.15272157303135,-59.15272157303135,-59.15272157303135,-684.2428037189047,-684.2428037189047,-684.2428037189047,625.0900821458733,625.0900821458733,625.0900821458733,0.0,0.0,0.0,1788.033791309844
